#{"t_start": 1771110201.4581327, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
-125.877153,5,29296.513934,0,0,1,0,0
86.653662,7,29598.486924,0,0,1,0,0
295.303436,18,29604.213699,0,0,1,0,0
644.925864,15,29612.54055,0,0,0,0,1
1089.972395,46,30516.443195,0,0,1,0,0
752.682892,33,30530.042066,0,0,1,0,0
328.99729,1,30530.409348,0,0,0,0,1
337.773493,1,30532.730252,0,0,1,0,0
328.778864,1,30533.251411,0,0,0,0,1
328.863408,1,30533.746805,0,0,0,0,1
282.044108,14,30616.658082,0,0,1,0,0
447.342038,22,30622.096241,1,0,0,0,0
328.82862,1,30622.615656,0,0,0,0,1
1035.501222,42,30674.379289,0,0,1,0,0
328.931002,1,30674.830661,0,0,0,0,1
918.143092,41,30707.244169,0,0,1,0,0
642.835803,30,30719.277187,0,0,1,0,0
328.826743,1,30719.826604,0,0,0,0,1
-187.985347,5,30769.43303,0,0,1,0,0
