#{"t_start": 1771280712.541704, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
28.931002,1,10102.311793,0,0,0,0,1
478.881733,1,10102.783899,0,0,1,0,0
75.641277,14,10105.272648,0,0,1,0,0
28.826743,1,10105.746074,0,0,0,0,1
28.931002,1,10106.15238,0,0,0,0,1
702.31432,30,10488.839274,0,0,1,0,0
28.859287,1,10489.151237,1,0,0,0,0
28.80893,1,10489.560929,0,0,0,0,1
37.931002,1,10489.989263,0,0,0,0,1
344.642637,17,10494.130175,0,0,1,0,0
-151.800564,7,10499.106073,0,0,1,0,0
37.93954,1,10499.452486,0,0,0,0,1
1405.801003,61,10526.027258,0,0,1,0,0
996.413928,44,10541.879644,0,0,1,0,0
37.800053,1,10542.275612,0,0,0,0,1
37.778864,1,10542.729765,0,0,0,0,1
478.852829,1,10543.102091,0,0,1,0,0
28.859288,1,10543.524196,1,0,0,0,0
28.99729,1,10543.94897,0,0,0,0,1
956.817935,46,10553.368071,0,0,1,0,0
-148.042071,6,10557.867336,0,0,1,0,0
28.931002,1,10558.225746,0,0,0,0,1
-8.925793,8,10559.541221,0,0,1,0,0
28.778864,1,10559.896969,0,0,0,0,1
37.778864,1,10560.336371,0,0,0,0,1
52.896753,2,10563.013398,0,0,1,0,0
28.859287,1,10563.345333,1,0,0,0,0
28.99729,1,10563.744667,0,0,0,0,1
745.149181,37,10571.956366,0,0,1,0,0
28.93954,1,10572.329844,0,0,0,0,1
1692.526555,65,10602.874144,0,0,1,0,0
545.164373,27,10609.863054,0,0,1,0,0
-137.497804,5,10612.210929,0,0,1,0,0
487.881733,1,10612.635981,0,0,1,0,0
28.778864,1,10612.989296,0,0,0,0,1
28.778864,1,10619.691638,0,0,0,0,1
718.554639,37,10641.203447,0,0,1,0,0
478.90969,1,10641.64771,0,0,1,0,0
-9.922558,8,10644.998699,0,0,1,0,0
-66.059937,7,10651.135807,0,0,1,0,0
23.614593,1,10651.532743,0,0,1,0,0
37.778865,1,10651.915054,0,0,0,0,1
487.888918,1,10652.366487,0,0,1,0,0
28.863408,1,10652.824348,0,0,0,0,1
28.826743,1,10653.262366,0,0,0,0,1
787.356996,34,10664.0534,1,0,0,0,0
37.778863,1,10664.477622,0,0,0,0,1
28.800053,1,10664.869615,0,0,0,0,1
639.513176,35,10673.265138,0,0,1,0,0
28.778864,1,10673.702143,0,0,0,0,1
698.025914,41,10696.382481,0,0,1,0,0
28.876542,1,10696.806012,0,0,0,0,1
564.351446,27,10702.455624,1,0,0,0,0
37.778865,1,10702.819485,0,0,0,0,1
1093.973541,43,10730.758471,0,0,1,0,0
-6.846413,8,10732.799919,0,0,1,0,0
37.800053,1,10733.222385,0,0,0,0,1
478.90969,1,10733.721845,0,0,1,0,0
-193.695831,9,10735.055889,0,0,1,0,0
28.778864,1,10735.370975,0,0,0,0,1
478.773494,1,10735.94025,0,0,1,0,0
37.826742,1,10736.344094,0,0,0,0,1
28.93954,1,10736.713013,0,0,0,0,1
899.399219,34,10784.168314,0,0,1,0,0
478.846564,1,10784.546168,0,0,1,0,0
50.876525,2,10785.23991,0,0,1,0,0
558.188804,32,10790.647707,0,0,1,0,0
37.93954,1,10791.062051,0,0,0,0,1
-196.752848,8,10792.096107,0,0,1,0,0
28.931002,1,10792.405496,0,0,0,0,1
28.826743,1,10792.807506,0,0,0,0,1
-148.296399,6,10797.029255,0,0,1,0,0
34.58955,2,10797.567314,0,0,1,0,0
28.800053,1,10797.900685,0,0,0,0,1
478.888918,1,10798.287665,0,0,1,0,0
478.846564,1,10798.725119,0,0,1,0,0
37.778864,1,10799.130317,0,0,0,0,1
37.93954,1,10799.535913,0,0,0,0,1
724.390252,36,10806.310571,0,0,1,0,0
284.080852,17,10810.971786,0,0,1,0,0
478.881733,1,10811.553185,0,0,1,0,0
357.343274,15,10838.315645,0,0,1,0,0
991.482857,42,10847.666552,0,0,1,0,0
55.470124,13,10850.328486,0,0,1,0,0
582.220593,26,10884.029779,1,0,0,0,0
28.82862,1,10884.385504,0,0,0,0,1
23.609746,1,10884.867651,0,0,1,0,0
-137.606449,5,10887.103427,0,0,1,0,0
883.943119,38,10895.315861,0,0,1,0,0
461.331429,22,10899.583827,0,0,1,0,0
28.831123,1,10899.961643,0,0,0,0,1
402.797902,20,10910.715602,0,0,1,0,0
906.455862,40,10921.6413,1,0,0,0,0
816.32056,43,10941.692131,0,0,1,0,0
478.846564,1,10942.087644,0,0,1,0,0
28.800053,1,10942.471339,0,0,0,0,1
668.926832,35,10951.73087,0,0,1,0,0
737.961737,13,10964.404565,0,0,0,0,1
-126.886339,3,10967.143963,0,0,1,0,0
478.846564,1,10967.451102,0,0,1,0,0
480.129458,1,10967.97107,0,0,1,0,0
